"Date","daily.returns"
2005-05-12,-0.010083888412137
2005-05-13,-0.00459057907578605
2005-05-16,0.0100355990912024
2005-05-17,0.00693325463537327
2005-05-18,0.00996889548132164
2005-05-19,0.00464513544523188
2005-05-20,-0.00151231503801065
2005-05-23,0.00384363626563954
2005-05-24,0.000175851841596387
2005-05-25,-0.00340587608039617
2005-05-26,0.00637453131772754
2005-05-27,0.000968147436553591
2005-05-31,-0.00609137985343446
2005-06-01,0.0089568057259322
2005-06-02,0.00172039082451147
2005-06-03,-0.00689081998025124
2005-06-06,0.00124501502684505
2005-06-07,-0.000208788316931622
2005-06-08,-0.00216558743303495
2005-06-09,0.00522626795724729
2005-06-10,-0.00235099840967967
2005-06-13,0.00225930908152119
2005-06-14,0.00257000961982868
2005-06-15,0.00221525331170783
2005-06-16,0.0036235262503506
2005-06-17,0.00494251244462459
2005-06-20,-0.000706916730218183
2005-06-21,-0.00204962003374778
2005-06-22,0.000222468091279344
2005-06-23,-0.0108921560852183
2005-06-24,-0.00765796867077171
2005-06-27,-0.000738798421939694
2005-06-28,0.00909606849566019
2005-06-29,-0.0014324616711678
2005-06-30,-0.00712623544105345
2005-07-01,0.00260711405272654
2005-07-05,0.00879385280379538
2005-07-06,-0.00837533416563752
2005-07-07,0.00244904965556516
2005-07-08,0.0116113817978248
2005-07-11,0.00623533158529963
2005-07-12,0.00226897452987508
2005-07-13,0.00088331890838511
2005-07-14,0.00262060235641846
2005-07-15,0.00115713209502465
2005-07-18,-0.00554505324533158
2005-07-19,0.00670889099264074
2005-07-20,0.00474730619909175
2005-07-21,-0.00662806388868019
2005-07-22,0.0053968192352823
2005-07-25,-0.00377635189155841
2005-07-26,0.00173157793509086
2005-07-27,0.00456250287251356
2005-07-28,0.00558752002041879
2005-07-29,-0.00770003957687616
2005-08-01,0.000947485512339228
2005-08-02,0.00707413778616341
2005-08-03,0.000739240526585375
2005-08-04,-0.00740061713022875
2005-08-05,-0.00766767999117915
2005-08-08,-0.0026862411261645
2005-08-09,0.00672234461071296
2005-08-10,-0.00182888963526002
2005-08-11,0.00703713045969632
2005-08-12,-0.00601253227318085
2005-08-15,0.00282436331254344
2005-08-16,-0.0118458667931727
2005-08-17,0.000737851983626702
2005-08-18,-0.0010002794289759
2005-08-19,0.000565820267256068
2005-08-22,0.00165477754167987
2005-08-23,-0.00339440394428907
2005-08-24,-0.00659203618623542
2005-08-25,0.00229568660312276
2005-08-26,-0.00601458676680552
2005-08-29,0.0059403774422037
2005-08-30,-0.00319743404798447
2005-08-31,0.00981580377464713
2005-09-01,0.0010319829623916
2005-09-02,-0.00292665537412904
2005-09-06,0.0125398821997119
2005-09-07,0.00240507916570597
2005-09-08,-0.00380055914701217
2005-09-09,0.0079331927913957
2005-09-12,-0.000741262753738636
2005-09-13,-0.00757367392188847
2005-09-14,-0.00328667945536536
2005-09-15,0.000464335506602796
2005-09-16,0.0082575813959488
2005-09-19,-0.00558139144080668
2005-09-20,-0.00789452123117944
2005-09-21,-0.00916299379983082
2005-09-22,0.00364567179316912
2005-09-23,0.000551496930232203
2005-09-26,0.000279701361116906
2005-09-27,2.47023566863835e-05
2005-09-28,0.00101126846221632
2005-09-29,0.00882781743481539
2005-09-30,0.000920015885151025
2005-10-03,-0.00171867183020373
2005-10-04,-0.010019853743549
2005-10-05,-0.0149990419345344
2005-10-06,-0.00410408503094237
2005-10-07,0.00369444386433943
2005-10-10,-0.00719200863545251
2005-10-11,-0.00207399196519374
2005-10-12,-0.006086612731749
2005-10-13,-0.000713595908554969
2005-10-14,0.00823389577137975
2005-10-17,0.00297056975410514
2005-10-18,-0.0101003805897564
2005-10-19,0.0148450385600938
2005-10-20,-0.0151336416769069
2005-10-21,0.00151855851176991
2005-10-24,0.016637869183026
2005-10-25,-0.00237066938653254
2005-10-26,-0.00432178809696607
2005-10-27,-0.0105304821715563
2005-10-28,0.0164138857010117
2005-10-31,0.00715052844982898
2005-11-01,-0.00352731121398937
2005-11-02,0.00992761049367847
2005-11-03,0.00425509472221407
2005-11-04,0.000163989087439093
2005-11-07,0.00218591860532347
2005-11-08,-0.00345711225879915
2005-11-09,0.00168909913890065
2005-11-10,0.00841079728288128
2005-11-11,0.00304987896598754
2005-11-14,-0.00077777498176056
2005-11-15,-0.00385744982462526
2005-11-16,0.00178841874664907
2005-11-17,0.00936954388568477
2005-11-18,0.0043916705227247
2005-11-21,0.00525741572403909
2005-11-22,0.0050713957173168
2005-11-23,0.00346678802683147
2005-11-25,0.00208378964819242
2005-11-28,-0.00854421518856284
2005-11-29,1.59204845577127e-05
2005-11-30,-0.00638225362995491
2005-12-01,0.0120838041996217
2005-12-02,0.000324073219063235
2005-12-05,-0.00236627668257634
2005-12-06,0.00127483727667013
2005-12-07,-0.00502165310079918
2005-12-08,-0.00121758986290971
2005-12-09,0.00280694786474559
2005-12-12,0.000841383154016426
2005-12-13,0.00553829531298491
2005-12-14,0.0041807785824551
2005-12-15,-0.00141531102730985
2005-12-16,-0.00285234588393044
2005-12-19,-0.00585613041909942
2005-12-20,-0.000238177464847969
2005-12-21,0.00251350539468852
2005-12-22,0.00421189521728033
2005-12-23,0.000425767362105669
2005-12-27,-0.0095993092299025
2005-12-28,0.00129637616845596
2005-12-29,-0.00298496981458425
2005-12-30,-0.00489870335605807
2006-01-03,0.0162969643413788
2006-01-04,0.00366596438625577
2006-01-05,1.57204580485377e-05
2006-01-06,0.00935551838421723
2006-01-09,0.00364969599621813
2006-01-10,-0.000356675622353005
2006-01-11,0.00347549747694334
2006-01-12,-0.00629400487515921
2006-01-13,0.00120444883665769
2006-01-17,-0.00364120903795174
2006-01-18,-0.00390494298308781
2006-01-19,0.00554825326332
2006-01-20,-0.0184963224099925
2006-01-23,0.00184528376666053
2006-01-24,0.00240254841144466
2006-01-25,-0.0017222182116821
2006-01-26,0.00720890753548994
2006-01-27,0.00773401437250556
2006-01-30,0.00114443161796667
2006-01-31,-0.00398398009930053
2006-02-01,0.00185753638518531
2006-02-02,-0.00910200577558827
2006-02-03,-0.00537301946036208
2006-02-06,0.000782894973074496
2006-02-07,-0.00812766601011025
2006-02-08,0.00862556173328822
2006-02-09,-0.00147859036871215
2006-02-10,0.00253674781516488
2006-02-13,-0.00326502250458894
2006-02-14,0.00998282304398545
2006-02-15,0.00349827645183725
2006-02-16,0.00730140853907519
2006-02-17,-0.00166110264188332
2006-02-21,-0.00327589293765423
2006-02-22,0.00748538990251999
2006-02-23,-0.00378227954974224
2006-02-24,0.00127270067031229
2006-02-27,0.00363062179503581
2006-02-28,-0.0104553269774365
2006-03-01,0.00822739269329946
2006-03-02,-0.00162764867622243
2006-03-03,-0.00148273309597711
2006-03-06,-0.00699282186992728
2006-03-07,-0.00186364534286323
2006-03-08,0.0020278871201146
2006-03-09,-0.00489277672969809
2006-03-10,0.00719762149356018
2006-03-13,0.0021125777270366
2006-03-14,0.0103424565766225
2006-03-15,0.00426075558059674
2006-03-16,0.00177118649639351
2006-03-17,0.00146984538141461
2006-03-20,-0.00166138618089185
2006-03-21,-0.00603310104321873
2006-03-22,0.00600251471595003
2006-03-23,-0.00258563237750307
2006-03-24,0.000982797745531337
2006-03-27,-0.00102893845500914
2006-03-28,-0.00645899872572224
2006-03-29,0.00744193548896664
2006-03-30,-0.00202833158316099
2006-03-31,-0.0041462534298418
2006-04-03,0.00226797342972481
2006-04-04,0.00623719810045635
2006-04-05,0.00430184132400235
2006-04-06,-0.00192323911631383
2006-04-07,-0.0103973529590452
2006-04-10,0.00086415381154786
2006-04-11,-0.00778115412637851
2006-04-12,0.00120406654833703
2006-04-13,0.0007760240055049
2006-04-17,-0.00294435073311514
2006-04-18,0.0169332046460262
2006-04-19,0.0020250765018055
2006-04-20,0.00116724897227632
2006-04-21,-0.00013720890486835
2006-04-24,-0.00242044558102563
2006-04-25,-0.00488151259733456
2006-04-26,0.00281537029714724
2006-04-27,0.00329615768053923
2006-04-28,0.000679314969938933
2006-05-01,-0.00414408735668902
2006-05-02,0.00612591270304605
2006-05-03,-0.00388350364334979
2006-05-04,0.00315223293683642
2006-05-05,0.0102426661226858
2006-05-08,-0.000830038734127436
2006-05-09,0.000362276749305589
2006-05-10,-0.00172964372362815
2006-05-11,-0.0128806746783587
2006-05-12,-0.0113048174610964
2006-05-15,0.00252153078440282
2006-05-16,-0.00187123127262904
2006-05-17,-0.0169844939825457
2006-05-18,-0.00672155040860183
2006-05-19,0.00412835761496244
2006-05-22,-0.0039224146258121
2006-05-23,-0.00435947761064854
2006-05-24,0.00158240321800708
2006-05-25,0.0113059403113115
2006-05-26,0.00570304336572052
2006-05-30,-0.0159765596575212
2006-05-31,0.00807920002841416
2006-06-01,0.0122233273698583
2006-06-02,0.0019503332475382
2006-06-05,-0.0179600220173386
2006-06-06,-0.00113877731074306
2006-06-07,-0.00611109137700848
2006-06-08,0.00141604844635216
2006-06-09,-0.00448565597016516
2006-06-12,-0.0119372174925926
2006-06-13,-0.011173845930324
2006-06-14,0.00517588478216243
2006-06-15,0.0210127547396168
2006-06-16,-0.00368465144096777
2006-06-19,-0.00915860746773235
2006-06-20,-8.07157796593977e-06
2006-06-21,0.00969382014439882
2006-06-22,-0.00528464339779297
2006-06-23,-0.000883479111898876
2006-06-26,0.00485765502067014
2006-06-27,-0.00912552712860011
2006-06-28,0.00547244964768176
2006-06-29,0.021335769185164
2006-06-30,-0.00209985960497749
2006-07-03,0.00783412870074796
2006-07-05,-0.00727525243770683
2006-07-06,0.002491108826708
2006-07-07,-0.00677283362093519
2006-07-10,0.00146870738967112
2006-07-11,0.0040083115136386
2006-07-12,-0.0109285276046688
2006-07-13,-0.013051548192745
2006-07-14,-0.00490630577568679
2006-07-17,-0.00138419733036251
2006-07-18,0.00191797670676271
2006-07-19,0.0183850643312048
2006-07-20,-0.00851364954933866
2006-07-21,-0.00710205816695147
2006-07-24,0.0164884548800159
2006-07-25,0.00630091584549375
2006-07-26,-0.000378342531319662
2006-07-27,-0.00410813762499162
2006-07-28,0.0120785161997179
2006-07-31,-0.0014793421532657
2006-08-01,-0.00450623711243588
2006-08-02,0.00509353503417159
2006-08-03,0.00223639116973828
2006-08-04,-0.000711067002883573
2006-08-07,-0.00281000823887088
2006-08-08,-0.00336837225926526
2006-08-09,-0.00435877104095048
2006-08-10,0.00461833886198825
2006-08-11,-0.0039944653469491
2006-08-14,0.00115976322704974
2006-08-15,0.0136035175554735
2006-08-16,0.00763278363172107
2006-08-17,0.00158117879747459
2006-08-18,0.00370806285758251
2006-08-21,-0.00367720423522947
2006-08-22,0.00100135335398771
2006-08-23,-0.00449876034902123
2006-08-24,0.00237158010885386
2006-08-25,-0.00074877394949862
2006-08-28,0.00515241678593877
2006-08-29,0.00191860564275237
2006-08-30,0.000835334909658773
2006-08-31,-0.00118814578109146
2006-09-01,0.00549946399483735
2006-09-05,0.0017071408854651
2006-09-06,-0.00994072887125942
2006-09-07,-0.00481058497739831
2006-09-08,0.00377951678563569
2006-09-11,0.000477201965123477
2006-09-12,0.0103042095666238
2006-09-13,0.0038539093735431
2006-09-14,-0.00135890620776886
2006-09-15,0.00256455507631126
2006-09-18,0.00115116375738008
2006-09-19,-0.00268304855537588
2006-09-20,0.00570607103444284
2006-09-21,-0.00541011998990289
2006-09-22,-0.00246884627333857
2006-09-25,0.00877651031424587
2006-09-26,0.0074961147332165
2006-09-27,0.00017957024121813
2006-09-28,0.00171187839656457
2006-09-29,-0.00226567213525387
2006-10-02,-0.00339688417723541
2006-10-03,0.0020935009758711
2006-10-04,0.0119883015774317
2006-10-05,0.00223422248469668
2006-10-06,-0.00268609865335928
2006-10-09,0.000792569884558926
2006-10-10,0.0020413675958842
2006-10-11,-0.00256723621669779
2006-10-12,0.00949586926127288
2006-10-13,0.00204514657399179
2006-10-16,0.00251588136347425
2006-10-17,-0.0036661643184791
2006-10-18,0.00128212185806729
2006-10-19,0.000848894286278235
2006-10-20,0.0011990341158503
2006-10-23,0.00613345645545161
2006-10-24,0.000261389304691765
2006-10-25,0.00350773360326665
2006-10-26,0.00495074480879479
2006-10-27,-0.00848754783685153
2006-10-30,0.00042833398938321
2006-10-31,7.17573421836418e-06
2006-11-01,-0.00737862425334979
2006-11-02,-0.00034374185976656
2006-11-03,-0.00222570926682104
2006-11-06,0.0112825750269327
2006-11-07,0.00221524334159753
2006-11-08,0.00208050826977896
2006-11-09,-0.0053472494729517
2006-11-10,0.00186288864706548
2006-11-13,0.00254583292017979
2006-11-14,0.00633628271003951
2006-11-15,0.00240159818175824
2006-11-16,0.00228160832990462
2006-11-17,0.00102817716296143
2006-11-20,-0.000499661775804919
2006-11-21,0.00164809390923607
2006-11-22,0.00233536878404926
2006-11-24,-0.00366223534060254
2006-11-27,-0.0136477899701755
2006-11-28,0.00343847217662249
2006-11-29,0.00915949981987441
2006-11-30,0.000821413790701675
2006-12-01,-0.00280269581762611
2006-12-04,0.00884594953975611
2006-12-05,0.00399451969496654
2006-12-06,-0.00131556523580486
2006-12-07,-0.0039784501220787
2006-12-08,0.0018103015833674
2006-12-11,0.00226724097903694
2006-12-12,-0.00104792222121189
2006-12-13,0.00116816768796442
2006-12-14,0.00865192243674006
2006-12-15,0.00112177451876347
2006-12-18,-0.00323556849647171
2006-12-19,0.00215592498459435
2006-12-20,-0.0014180155098076
2006-12-21,-0.00368071716427704
2006-12-22,-0.00533043255326868
2006-12-26,0.0043428306262871
2006-12-27,0.00699078109926233
2006-12-28,-0.001479876542665
2006-12-29,-0.00452330262961583
2007-01-03,-0.00119938864252535
2007-01-04,0.0012275324972153
2007-01-05,-0.00610316783247013
2007-01-08,0.00221785707749743
2007-01-09,-0.000516809499364647
2007-01-10,0.00193847180733701
2007-01-11,0.00631986162922333
2007-01-12,0.00484142709305807
2007-01-16,0.000817460872325576
2007-01-17,-0.00089433741840016
2007-01-18,-0.00297516137575779
2007-01-19,0.00289128155424547
2007-01-22,-0.00529188636678346
2007-01-23,0.00353570711178704
2007-01-24,0.00846553642839807
2007-01-25,-0.011333787730707
2007-01-26,-0.0012086595354296
2007-01-29,-0.0010975508115664
2007-01-30,0.00575549860764557
2007-01-31,0.00657124584159713
2007-02-01,0.00533945152383185
2007-02-02,0.00169301625219572
2007-02-05,-0.000967074802488095
2007-02-06,0.000697763937016068
2007-02-07,0.0013940689469244
2007-02-08,-0.00117996300615023
2007-02-09,-0.0071023761133712
2007-02-12,-0.00326671209789621
2007-02-13,0.00756877473291758
2007-02-14,0.00761501206312497
2007-02-15,0.00103705549945323
2007-02-16,-0.000872161360529513
2007-02-20,0.00284027778340717
2007-02-21,-0.00140543797155436
2007-02-22,-0.000857924353369557
2007-02-23,-0.00357003895678748
2007-02-26,-0.00125489323973427
2007-02-27,-0.0353426608431007
2007-02-28,0.00554548495273402
2007-03-01,-0.00259780597730052
2007-03-02,-0.0114682618297496
2007-03-05,-0.00945220951484142
2007-03-06,0.015374780717887
2007-03-07,-0.00246831448679903
2007-03-08,0.00710134773078296
2007-03-09,0.000677392272920848
2007-03-12,0.0026766986224967
2007-03-13,-0.0205785755074061
2007-03-14,0.00666888016495876
2007-03-15,0.00367697995951259
2007-03-16,-0.00383565570121566
2007-03-19,0.0108355690427273
2007-03-20,0.00631348191150447
2007-03-21,0.0169366432029803
2007-03-22,-0.000348483047308206
2007-03-23,0.00109379160276004
2007-03-26,0.000967434525865559
2007-03-27,-0.00620356036875897
2007-03-28,-0.00799768481549382
2007-03-29,0.00373274851668966
2007-03-30,-0.00117468523751439
2007-04-02,0.00259369686681739
2007-04-03,0.00923730707251044
2007-04-04,0.00111219874091659
2007-04-05,0.00304531397039247
2007-04-09,0.000588550367099576
2007-04-10,0.00261322602696913
2007-04-11,-0.00659452491246689
2007-04-12,0.00618711668611281
2007-04-13,0.00348193116532592
2007-04-16,0.0105985428731568
2007-04-17,0.00214301311147311
2007-04-18,0.000692952791006443
2007-04-19,-0.00120277365777131
2007-04-20,0.00921808666029705
2007-04-23,-0.00230664447037038
2007-04-24,-0.000351205549623648
2007-04-25,0.0100880337027083
2007-04-26,-0.000782724506617998
2007-04-27,-0.000120504975632886
2007-04-30,-0.00786174870906284
2007-05-01,0.00264768798731379
2007-05-02,0.00645158853850273
2007-05-03,0.00431575161941316
2007-05-04,0.00214758707563333
2007-05-07,0.00256043745919204
2007-05-08,-0.00116665119563377
2007-05-09,0.00321821651091295
2007-05-10,-0.0140545818846562
2007-05-11,0.00959531546248767
2007-05-14,-0.00179458417845238
2007-05-15,-0.0013048345448344
2007-05-16,0.00858954280457315
2007-05-17,-0.000918444171688859
2007-05-18,0.00658872421416311
2007-05-21,0.00154205493737244
